ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_013306|gb|DQ588040|Homo_sapiens:8:57148983:57149014:Minus	33	111	111.0	0.0
hsa_piR_020657|gb|DQ598428|Homo_sapiens:17:72068790:72068821:Plus	27	80	80.0	0.0
hsa_piR_004309|gb|DQ575884|Homo_sapiens:2:47361402:47361433:Minus	44	72	71.16666666666666	0.0
hsa_piR_020570|gb|DQ598294|Homo_sapiens:2:234032605:234032631:Plus	14	71	71.0	0.0
hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus	23	66	64.0	0.0
hsa_piR_010541|gb|DQ584197|Homo_sapiens:9:135207523:135207554:Plus	27	63	63.0	0.0
hsa_piR_005019|gb|DQ576918|Homo_sapiens:2:27127216:27127243:Plus	10	59	59.0	0.0
hsa_piR_019825|gb|DQ597218|Homo_sapiens:1:227740227:227740256:Plus	35	60	57.333333333333336	0.0
hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus	32	57	57.0	0.0
hsa_piR_002732|gb|DQ573682|Homo_sapiens:22:38039830:38039857:Minus	27	80	40.0	0.0
hsa_piR_003384|gb|DQ574582|Homo_sapiens:7:100514732:100514762:Minus	5	38	38.0	0.0
hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus	12	26	26.0	0.0
hsa_piR_008488|gb|DQ581533|Homo_sapiens:12:117916274:117916302:Plus	17	26	26.0	0.0
hsa_piR_023057|gb|DQ601526|Homo_sapiens:7:155262119:155262147:Plus	12	21	21.0	0.0
hsa_piR_016002|gb|DQ591848|Homo_sapiens:3:8582418:8582443:Plus	2	20	20.0	0.0
hsa_piR_017173|gb|DQ593736|Homo_sapiens:6:552652:552680:Minus	12	20	20.0	0.0
hsa_piR_013350|gb|DQ588101|Homo_sapiens:2:233862294:233862323:Plus	9	17	17.0	0.0
hsa_piR_022028|gb|DQ600186|Homo_sapiens:6:27968885:27968910:Minus	6	17	17.0	0.0
hsa_piR_018380|gb|DQ595292|Homo_sapiens:1:36584867:36584894:Minus	7	16	16.0	0.0
hsa_piR_006999|gb|DQ579546|Homo_sapiens:17:20844977:20845003:Minus	9	16	16.0	0.0
hsa_piR_007336|gb|DQ580006|Homo_sapiens:2:106681212:106681238:Minus	10	13	13.0	0.0
hsa_piR_009502|gb|DQ582827|Homo_sapiens:19:1334622:1334647:Plus	10	10	10.0	0.0
hsa_piR_012925|gb|DQ587514|Homo_sapiens:1:31181176:31181205:Minus	6	10	10.0	0.0
hsa_piR_015099|gb|DQ590642|Homo_sapiens:19:47056699:47056724:Plus	7	10	10.0	0.0
hsa_piR_000765|gb|DQ570956|Homo_sapiens:2:156965946:156965976:Minus	8	9	8.0	0.0
hsa_piR_003728|gb|DQ575064|Homo_sapiens:14:20935370:20935400:Minus	4	8	8.0	0.0
hsa_piR_018570|gb|DQ595536|Homo_sapiens:2:156965941:156965972:Minus	19	19	7.283333333333333	0.0
hsa_piR_005018|gb|DQ576917|Homo_sapiens:6:26685373:26685400:Plus	5	7	7.0	0.0
hsa_piR_016664|gb|DQ592938|Homo_sapiens:17:34262748:34262774:Minus	6	7	7.0	0.0
hsa_piR_001312|gb|DQ571813|Homo_sapiens:2:156965943:156965973:Minus	18	18	6.283333333333333	0.0
hsa_piR_016677|gb|DQ592953|Homo_sapiens:2:205927199:205927228:Plus	5	8	6.0	0.0
hsa_piR_021057|gb|DQ598951|Homo_sapiens:9:134884780:134884806:Plus	4	5	5.0	0.0
