ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-30c-2:MI0000254:Homo:sapiens:miR-30c-2:stem-loop	6	12	6.0	0.0
hsa-mir-542:MI0003686:Homo:sapiens:miR-542:stem-loop	2	6	6.0	0.0
hsa-mir-516b-2:MI0003167:Homo:sapiens:miR-516b-2:stem-loop	4	6	6.0	0.0
hsa-mir-30c-1:MI0000736:Homo:sapiens:miR-30c-1:stem-loop	6	12	6.0	0.0
hsa-mir-22:MI0000078:Homo:sapiens:miR-22:stem-loop	3	6	6.0	0.0
hsa-mir-625:MI0003639:Homo:sapiens:miR-625:stem-loop	6	6	6.0	0.0
hsa-mir-1286:MI0006348:Homo:sapiens:miR-1286:stem-loop	2	6	6.0	0.0
hsa-mir-92a-1:MI0000093:Homo:sapiens:miR-92a-1:stem-loop	5	6	6.0	0.0
hsa-mir-937:MI0005759:Homo:sapiens:miR-937:stem-loop	3	5	5.0	0.0
hsa-mir-2116:MI0010635:Homo:sapiens:miR-2116:stem-loop	4	5	5.0	0.0
hsa-let-7i:MI0000434:Homo:sapiens:let-7i:stem-loop	4	5	5.0	0.0
hsa-mir-548s:MI0014141:Homo:sapiens:miR-548s:stem-loop	5	5	5.0	0.0
hsa-mir-301a:MI0000745:Homo:sapiens:miR-301a:stem-loop	4	5	5.0	0.0
hsa-mir-7705:MI0025241:Homo:sapiens:miR-7705:stem-loop	4	5	5.0	0.0
hsa-mir-4690:MI0017323:Homo:sapiens:miR-4690:stem-loop	3	5	5.0	0.0
hsa-mir-3191:MI0014236:Homo:sapiens:miR-3191:stem-loop	5	5	5.0	0.0
hsa-mir-149:MI0000478:Homo:sapiens:miR-149:stem-loop	3	5	5.0	0.0
hsa-mir-6873:MI0022720:Homo:sapiens:miR-6873:stem-loop	3	5	5.0	0.0
hsa-mir-4771-1:MI0017412:Homo:sapiens:miR-4771-1:stem-loop	6	10	5.0	0.0
hsa-mir-4517:MI0016883:Homo:sapiens:miR-4517:stem-loop	2	5	5.0	0.0
hsa-mir-1273e:MI0016059:Homo:sapiens:miR-1273e:stem-loop	3	5	5.0	0.0
hsa-mir-4519:MI0016885:Homo:sapiens:miR-4519:stem-loop	5	5	5.0	0.0
hsa-mir-3679:MI0016080:Homo:sapiens:miR-3679:stem-loop	4	5	5.0	0.0
hsa-mir-6847:MI0022693:Homo:sapiens:miR-6847:stem-loop	4	5	5.0	0.0
hsa-mir-1256:MI0006390:Homo:sapiens:miR-1256:stem-loop	4	5	5.0	0.0
hsa-mir-335:MI0000816:Homo:sapiens:miR-335:stem-loop	4	5	5.0	0.0
hsa-mir-5094:MI0017983:Homo:sapiens:miR-5094:stem-loop	3	5	5.0	0.0
hsa-mir-4771-2:MI0017413:Homo:sapiens:miR-4771-2:stem-loop	6	10	5.0	0.0
hsa-mir-301b:MI0005568:Homo:sapiens:miR-301b:stem-loop	5	5	5.0	0.0
hsa-mir-6125:MI0021259:Homo:sapiens:miR-6125:stem-loop	5	5	5.0	0.0
hsa-mir-584:MI0003591:Homo:sapiens:miR-584:stem-loop	2	5	5.0	0.0
hsa-mir-181d:MI0003139:Homo:sapiens:miR-181d:stem-loop	3	5	5.0	0.0
hsa-let-7a-2:MI0000061:Homo:sapiens:let-7a-2:stem-loop	7	12	4.5	0.0
hsa-mir-3680-1:MI0016081:Homo:sapiens:miR-3680-1:stem-loop	4	9	4.5	0.0
hsa-mir-3680-2:MI0019113:Homo:sapiens:miR-3680-2:stem-loop	4	9	4.5	0.0
hsa-mir-3913-2:MI0016418:Homo:sapiens:miR-3913-2:stem-loop	8	9	4.5	0.0
hsa-mir-4424:MI0016763:Homo:sapiens:miR-4424:stem-loop	3	4	4.0	0.0
hsa-mir-1913:MI0008334:Homo:sapiens:miR-1913:stem-loop	2	4	4.0	0.0
hsa-mir-30a:MI0000088:Homo:sapiens:miR-30a:stem-loop	4	4	4.0	0.0
hsa-mir-375:MI0000783:Homo:sapiens:miR-375:stem-loop	4	4	4.0	0.0
hsa-mir-5001:MI0017867:Homo:sapiens:miR-5001:stem-loop	4	4	4.0	0.0
hsa-mir-6884:MI0022731:Homo:sapiens:miR-6884:stem-loop	3	4	4.0	0.0
hsa-mir-3662:MI0016063:Homo:sapiens:miR-3662:stem-loop	3	4	4.0	0.0
hsa-mir-576:MI0003583:Homo:sapiens:miR-576:stem-loop	2	4	4.0	0.0
hsa-mir-4781:MI0017426:Homo:sapiens:miR-4781:stem-loop	3	4	4.0	0.0
hsa-mir-365b:MI0000769:Homo:sapiens:miR-365b:stem-loop	3	4	4.0	0.0
hsa-mir-136:MI0000475:Homo:sapiens:miR-136:stem-loop	3	4	4.0	0.0
hsa-mir-3134:MI0014155:Homo:sapiens:miR-3134:stem-loop	4	4	4.0	0.0
