ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus	33	122	121.0	0.0
hsa_piR_001207|gb|DQ571591|Homo_sapiens:16:88155360:88155385:Plus	24	117	117.0	0.0
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	36	103	103.0	0.0
hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus	46	78	78.0	0.0
hsa_piR_019825|gb|DQ597218|Homo_sapiens:1:227740227:227740256:Plus	44	78	73.0	0.0
hsa_piR_010541|gb|DQ584197|Homo_sapiens:9:135207523:135207554:Plus	37	72	72.0	0.0
hsa_piR_020657|gb|DQ598428|Homo_sapiens:17:72068790:72068821:Plus	22	71	71.0	0.0
hsa_piR_005019|gb|DQ576918|Homo_sapiens:2:27127216:27127243:Plus	19	67	67.0	0.0
hsa_piR_004309|gb|DQ575884|Homo_sapiens:2:47361402:47361433:Minus	42	63	60.5	0.0
hsa_piR_003384|gb|DQ574582|Homo_sapiens:7:100514732:100514762:Minus	8	57	57.0	0.0
hsa_piR_018380|gb|DQ595292|Homo_sapiens:1:36584867:36584894:Minus	13	42	42.0	0.0
hsa_piR_002732|gb|DQ573682|Homo_sapiens:22:38039830:38039857:Minus	26	82	41.0	0.0
hsa_piR_017173|gb|DQ593736|Homo_sapiens:6:552652:552680:Minus	13	37	37.0	0.0
hsa_piR_020345|gb|DQ597945|Homo_sapiens:19:53102826:53102852:Plus	9	32	32.0	0.0
hsa_piR_022028|gb|DQ600186|Homo_sapiens:6:27968885:27968910:Minus	10	32	32.0	0.0
hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus	13	30	30.0	0.0
hsa_piR_006999|gb|DQ579546|Homo_sapiens:17:20844977:20845003:Minus	14	29	29.0	0.0
hsa_piR_013350|gb|DQ588101|Homo_sapiens:2:233862294:233862323:Plus	11	28	28.0	0.0
hsa_piR_015011|gb|DQ590530|Homo_sapiens:16:87823131:87823160:Plus	14	25	25.0	0.0
hsa_piR_008488|gb|DQ581533|Homo_sapiens:12:117916274:117916302:Plus	22	23	23.0	0.0
hsa_piR_007336|gb|DQ580006|Homo_sapiens:2:106681212:106681238:Minus	15	22	22.0	0.0
hsa_piR_003728|gb|DQ575064|Homo_sapiens:14:20935370:20935400:Minus	10	20	20.0	0.0
hsa_piR_007788|gb|DQ580606|Homo_sapiens:16:87823111:87823139:Plus	13	19	19.0	0.0
hsa_piR_023057|gb|DQ601526|Homo_sapiens:7:155262119:155262147:Plus	13	19	19.0	0.0
hsa_piR_015099|gb|DQ590642|Homo_sapiens:19:47056699:47056724:Plus	9	17	17.0	0.0
hsa_piR_006613|gb|DQ579049|Homo_sapiens:9:15517444:15517470:Minus	12	17	17.0	0.0
hsa_piR_016664|gb|DQ592938|Homo_sapiens:17:34262748:34262774:Minus	10	15	15.0	0.0
hsa_piR_011968|gb|DQ586183|Homo_sapiens:5:126543422:126543451:Minus	9	11	11.0	0.0
hsa_piR_004216|gb|DQ575746|Homo_sapiens:15:80551392:80551422:Minus	4	10	10.0	0.0
hsa_piR_019368|gb|DQ596603|Homo_sapiens:1:154156432:154156462:Minus	5	9	9.0	0.0
hsa_piR_012925|gb|DQ587514|Homo_sapiens:1:31181176:31181205:Minus	5	9	9.0	0.0
hsa_piR_009502|gb|DQ582827|Homo_sapiens:19:1334622:1334647:Plus	5	8	8.0	0.0
hsa_piR_021057|gb|DQ598951|Homo_sapiens:9:134884780:134884806:Plus	7	7	7.0	0.0
hsa_piR_020326|gb|DQ597916|Homo_sapiens:3:15524502:15524532:Plus	5	11	7.0	0.0
hsa_piR_006245|gb|DQ578550|Homo_sapiens:1:100062274:100062301:Plus	6	7	7.0	0.0
hsa_piR_014005|gb|DQ589140|Homo_sapiens:6:27968813:27968841:Minus	3	7	7.0	0.0
hsa_piR_019911|gb|DQ597340|Homo_sapiens:14:20930222:20930253:Minus	4	6	6.0	0.0
hsa_piR_006687|gb|DQ579145|Homo_sapiens:3:33457594:33457622:Plus	4	6	6.0	0.0
hsa_piR_011217|gb|DQ585139|Homo_sapiens:6:26264588:26264614:Plus	5	6	6.0	0.0
hsa_piR_020305|gb|DQ597887|Homo_sapiens:19:54686244:54686269:Plus	4	5	5.0	0.0
hsa_piR_016677|gb|DQ592953|Homo_sapiens:2:205927199:205927228:Plus	5	5	5.0	0.0
hsa_piR_002753|gb|DQ573706|Homo_sapiens:17:20845203:20845232:Minus	2	5	5.0	0.0
hsa_piR_004987|gb|DQ576872|Homo_sapiens:1:144108281:144108311:Minus	3	5	5.0	0.0
hsa_piR_016002|gb|DQ591848|Homo_sapiens:3:8582418:8582443:Plus	1	5	5.0	0.0
hsa_piR_020203|gb|DQ597747|Homo_sapiens:17:44028179:44028208:Minus	5	5	5.0	0.0
hsa_piR_020391|gb|DQ598016|Homo_sapiens:8:122897053:122897079:Plus	3	5	5.0	0.0
hsa_piR_006562|gb|DQ578974|Homo_sapiens:4:100257341:100257369:Minus	5	5	5.0	0.0
hsa_piR_018570|gb|DQ595536|Homo_sapiens:2:156965941:156965972:Minus	10	10	4.9	0.0
hsa_piR_001633|gb|DQ572216|Homo_sapiens:6:26264808:26264834:Plus	2	4	4.0	0.0
hsa_piR_006658|gb|DQ579110|Homo_sapiens:6:26393505:26393531:Minus	3	4	4.0	0.0
hsa_piR_006650|gb|DQ579099|Homo_sapiens:11:100031461:100031490:Minus	4	4	4.0	0.0
