ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_003256|gb|DQ574424|Homo_sapiens:14:75097078:75097104:Minus	1	1	1.0	0.0
hsa_piR_021360|gb|DQ599338|Homo_sapiens:10:76580397:76580425:Plus	1	1	1.0	0.0
hsa_piR_007819|gb|DQ580647|Homo_sapiens:X:100031592:100031621:Plus	1	1	1.0	0.0
hsa_piR_007798|gb|DQ580620|Homo_sapiens:20:4801755:4801781:Minus	1	1	1.0	0.0
hsa_piR_011650|gb|DQ585776|Homo_sapiens:15:38546662:38546691:Plus	1	1	1.0	0.0
hsa_piR_005317|gb|DQ577319|Homo_sapiens:15:80551246:80551271:Minus	1	1	1.0	0.0
hsa_piR_014817|gb|DQ590275|Homo_sapiens:4:103986167:103986195:Minus	1	1	1.0	0.0
hsa_piR_017622|gb|DQ594333|Homo_sapiens:17:41663931:41663957:Plus	1	1	1.0	0.0
hsa_piR_015951|gb|DQ591787|Homo_sapiens:1:100062281:100062309:Plus	1	1	1.0	0.0
hsa_piR_019616|gb|DQ596919|Homo_sapiens:22:40557649:40557677:Minus	1	1	1.0	0.0
hsa_piR_021496|gb|DQ599501|Homo_sapiens:5:100348917:100348944:Plus	1	1	1.0	0.0
hsa_piR_017809|gb|DQ594577|Homo_sapiens:1:44209335:44209361:Plus	1	1	1.0	0.0
hsa_piR_022114|gb|DQ600289|Homo_sapiens:17:77093020:77093049:Minus	1	1	1.0	0.0
hsa_piR_011402|gb|DQ585404|Homo_sapiens:3:15063529:15063554:Plus	1	1	1.0	0.0
hsa_piR_021059|gb|DQ598953|Homo_sapiens:X:53206393:53206420:Plus	1	1	1.0	0.0
hsa_piR_005169|gb|DQ577135|Homo_sapiens:15:49371307:49371338:Minus	1	1	1.0	0.0
hsa_piR_000150|gb|DQ570133|Homo_sapiens:7:44588676:44588704:Plus	1	1	1.0	0.0
hsa_piR_005076|gb|DQ577008|Homo_sapiens:3:114834362:114834388:Plus	1	1	1.0	0.0
hsa_piR_015011|gb|DQ590530|Homo_sapiens:16:87823131:87823160:Plus	1	1	1.0	0.0
hsa_piR_005653|gb|DQ577762|Homo_sapiens:4:101146382:101146411:Plus	1	1	1.0	0.0
hsa_piR_019091|gb|DQ596211|Homo_sapiens:14:22840554:22840580:Minus	1	1	1.0	0.0
hsa_piR_010791|gb|DQ584559|Homo_sapiens:7:100511976:100512004:Plus	1	1	1.0	0.0
hsa_piR_016891|gb|DQ593257|Homo_sapiens:8:141641751:141641779:Minus	1	1	1.0	0.0
hsa_piR_007253|gb|DQ579887|Homo_sapiens:2:85622271:85622296:Plus	1	1	1.0	0.0
hsa_piR_019224|gb|DQ596390|Homo_sapiens:14:100485960:100485990:Plus	1	1	1.0	0.0
hsa_piR_000183|gb|DQ570184|Homo_sapiens:22:40362565:40362591:Plus	1	1	1.0	0.0
hsa_piR_002938|gb|DQ573947|Homo_sapiens:16:11028833:11028859:Plus	1	1	1.0	0.0
hsa_piR_002536|gb|DQ573423|Homo_sapiens:9:78329839:78329867:Minus	1	1	1.0	0.0
hsa_piR_020457|gb|DQ598116|Homo_sapiens:1:144104631:144104661:Minus	1	1	1.0	0.0
hsa_piR_009894|gb|DQ583324|Homo_sapiens:19:60589551:60589576:Plus	1	1	1.0	0.0
hsa_piR_007902|gb|DQ580750|Homo_sapiens:4:185900565:185900594:Plus	1	1	1.0	0.0
hsa_piR_012728|gb|DQ587212|Homo_sapiens:5:101077784:101077813:Minus	1	1	1.0	0.0
hsa_piR_011495|gb|DQ585568|Homo_sapiens:12:100064317:100064344:Minus	1	1	1.0	0.0
hsa_piR_019525|gb|DQ596809|Homo_sapiens:5:40863473:40863498:Minus	1	1	1.0	0.0
hsa_piR_016797|gb|DQ593115|Homo_sapiens:18:2909621:2909647:Minus	1	1	1.0	0.0
hsa_piR_018558|gb|DQ595521|Homo_sapiens:9:140264551:140264579:Plus	1	1	1.0	0.0
